LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,timestamp,hresult,kb_package,session_id,param_count,has_failure,has_warning,has_hresult,event_class
1732,2005-12-05,13:52:19,Info,jk2_init,jk2_init() Found child 6035 in scoreboard slot 8,E1732,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:52:19,,,,2,False,False,False,INIT
1733,2005-12-05,13:52:19,Info,jk2_init,jk2_init() Found child 6034 in scoreboard slot 7,E1733,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:52:19,,,,2,False,False,False,INIT
1734,2005-12-05,13:52:33,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1734,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 13:52:33,,,,0,False,False,False,INIT
1735,2005-12-05,13:52:33,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1735,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 13:52:33,,,,0,False,False,False,INIT
1736,2005-12-05,13:52:36,Error,mod_jk,mod_jk child workerEnv in error state 6,E1736,mod_jk child workerEnv in error state <*>,2005-12-05 13:52:36,,,,1,True,False,False,FAILURE
1737,2005-12-05,13:52:36,Error,mod_jk,mod_jk child workerEnv in error state 6,E1737,mod_jk child workerEnv in error state <*>,2005-12-05 13:52:36,,,,1,True,False,False,FAILURE
1738,2005-12-05,13:53:00,Info,jk2_init,jk2_init() Found child 6038 in scoreboard slot 7,E1738,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:53:00,,,,2,False,False,False,INIT
1739,2005-12-05,13:53:00,Info,jk2_init,jk2_init() Found child 6037 in scoreboard slot 6,E1739,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:53:00,,,,2,False,False,False,INIT
1740,2005-12-05,13:53:00,Info,jk2_init,jk2_init() Found child 6039 in scoreboard slot 10,E1740,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:53:00,,,,2,False,False,False,INIT
1741,2005-12-05,13:53:31,Info,jk2_init,jk2_init() Found child 6043 in scoreboard slot 9,E1741,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:53:31,,,,2,False,False,False,INIT
1742,2005-12-05,13:53:31,Info,jk2_init,jk2_init() Found child 6042 in scoreboard slot 7,E1742,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:53:31,,,,2,False,False,False,INIT
1743,2005-12-05,13:53:31,Info,jk2_init,jk2_init() Found child 6041 in scoreboard slot 6,E1743,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:53:31,,,,2,False,False,False,INIT
1744,2005-12-05,13:53:34,Info,jk2_init,jk2_init() Found child 6044 in scoreboard slot 8,E1744,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:53:34,,,,2,False,False,False,INIT
1745,2005-12-05,13:53:35,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1745,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 13:53:35,,,,0,False,False,False,INIT
1746,2005-12-05,13:53:35,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1746,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 13:53:35,,,,0,False,False,False,INIT
1747,2005-12-05,13:53:35,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1747,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 13:53:35,,,,0,False,False,False,INIT
1748,2005-12-05,13:53:35,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1748,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 13:53:35,,,,0,False,False,False,INIT
1749,2005-12-05,13:53:35,Error,mod_jk,mod_jk child workerEnv in error state 6,E1749,mod_jk child workerEnv in error state <*>,2005-12-05 13:53:35,,,,1,True,False,False,FAILURE
1750,2005-12-05,13:53:35,Error,mod_jk,mod_jk child workerEnv in error state 8,E1750,mod_jk child workerEnv in error state <*>,2005-12-05 13:53:35,,,,1,True,False,False,FAILURE
1751,2005-12-05,13:53:35,Error,mod_jk,mod_jk child workerEnv in error state 6,E1751,mod_jk child workerEnv in error state <*>,2005-12-05 13:53:35,,,,1,True,False,False,FAILURE
1752,2005-12-05,13:53:35,Error,mod_jk,mod_jk child workerEnv in error state 8,E1752,mod_jk child workerEnv in error state <*>,2005-12-05 13:53:35,,,,1,True,False,False,FAILURE
1753,2005-12-05,13:56:21,Info,jk2_init,jk2_init() Found child 6052 in scoreboard slot 6,E1753,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:56:21,,,,2,False,False,False,INIT
1754,2005-12-05,13:56:38,Info,jk2_init,jk2_init() Found child 6053 in scoreboard slot 7,E1754,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:56:38,,,,2,False,False,False,INIT
1755,2005-12-05,13:57:07,Info,jk2_init,jk2_init() Found child 6054 in scoreboard slot 9,E1755,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:57:07,,,,2,False,False,False,INIT
1756,2005-12-05,13:57:07,Info,jk2_init,jk2_init() Found child 6055 in scoreboard slot 8,E1756,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:57:07,,,,2,False,False,False,INIT
1757,2005-12-05,13:58:31,Info,jk2_init,jk2_init() Found child 6063 in scoreboard slot 8,E1757,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:58:31,,,,2,False,False,False,INIT
1758,2005-12-05,13:58:31,Info,jk2_init,jk2_init() Found child 6062 in scoreboard slot 9,E1758,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:58:31,,,,2,False,False,False,INIT
1759,2005-12-05,13:59:43,Info,jk2_init,jk2_init() Found child 6069 in scoreboard slot 7,E1759,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:59:43,,,,2,False,False,False,INIT
1760,2005-12-05,13:59:43,Info,jk2_init,jk2_init() Found child 6070 in scoreboard slot 9,E1760,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:59:43,,,,2,False,False,False,INIT
1761,2005-12-05,13:59:43,Info,jk2_init,jk2_init() Found child 6071 in scoreboard slot 8,E1761,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 13:59:43,,,,2,False,False,False,INIT
1762,2005-12-05,14:01:47,Info,jk2_init,jk2_init() Found child 6100 in scoreboard slot 7,E1762,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 14:01:47,,,,2,False,False,False,INIT
1763,2005-12-05,14:01:47,Info,jk2_init,jk2_init() Found child 6101 in scoreboard slot 8,E1763,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 14:01:47,,,,2,False,False,False,INIT
1764,2005-12-05,14:01:47,Info,jk2_init,jk2_init() Found child 6099 in scoreboard slot 6,E1764,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 14:01:47,,,,2,False,False,False,INIT
1765,2005-12-05,14:01:48,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1765,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 14:01:48,,,,0,False,False,False,INIT
1766,2005-12-05,14:01:48,Error,mod_jk,mod_jk child workerEnv in error state 7,E1766,mod_jk child workerEnv in error state <*>,2005-12-05 14:01:48,,,,1,True,False,False,FAILURE
1767,2005-12-05,14:01:48,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1767,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 14:01:48,,,,0,False,False,False,INIT
1768,2005-12-05,14:01:48,Error,mod_jk,mod_jk child workerEnv in error state 9,E1768,mod_jk child workerEnv in error state <*>,2005-12-05 14:01:48,,,,1,True,False,False,FAILURE
1769,2005-12-05,14:01:48,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1769,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 14:01:48,,,,0,False,False,False,INIT
1770,2005-12-05,14:01:48,Error,mod_jk,mod_jk child workerEnv in error state 8,E1770,mod_jk child workerEnv in error state <*>,2005-12-05 14:01:48,,,,1,True,False,False,FAILURE
1771,2005-12-05,14:11:40,Info,jk2_init,jk2_init() Found child 6115 in scoreboard slot 10,E1771,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 14:11:40,,,,2,False,False,False,INIT
1772,2005-12-05,14:11:43,Error,client,[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,E1772,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,2005-12-05 14:11:43,,,,4,True,False,False,FAILURE
1773,2005-12-05,14:11:45,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1773,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 14:11:45,,,,0,False,False,False,INIT
1774,2005-12-05,14:11:45,Error,mod_jk,mod_jk child workerEnv in error state 7,E1774,mod_jk child workerEnv in error state <*>,2005-12-05 14:11:45,,,,1,True,False,False,FAILURE
1775,2005-12-05,15:31:06,Info,jk2_init,jk2_init() Found child 6259 in scoreboard slot 6,E1775,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:31:06,,,,2,False,False,False,INIT
1776,2005-12-05,15:31:06,Info,jk2_init,jk2_init() Found child 6260 in scoreboard slot 7,E1776,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:31:06,,,,2,False,False,False,INIT
1777,2005-12-05,15:31:09,Info,jk2_init,jk2_init() Found child 6261 in scoreboard slot 8,E1777,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:31:09,,,,2,False,False,False,INIT
1778,2005-12-05,15:31:10,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1778,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:31:10,,,,0,False,False,False,INIT
1779,2005-12-05,15:31:10,Error,mod_jk,mod_jk child workerEnv in error state 6,E1779,mod_jk child workerEnv in error state <*>,2005-12-05 15:31:10,,,,1,True,False,False,FAILURE
1780,2005-12-05,15:31:10,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1780,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:31:10,,,,0,False,False,False,INIT
1781,2005-12-05,15:31:10,Error,mod_jk,mod_jk child workerEnv in error state 6,E1781,mod_jk child workerEnv in error state <*>,2005-12-05 15:31:10,,,,1,True,False,False,FAILURE
1782,2005-12-05,15:31:10,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1782,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:31:10,,,,0,False,False,False,INIT
1783,2005-12-05,15:31:10,Error,mod_jk,mod_jk child workerEnv in error state 6,E1783,mod_jk child workerEnv in error state <*>,2005-12-05 15:31:10,,,,1,True,False,False,FAILURE
1784,2005-12-05,15:40:59,Info,jk2_init,jk2_init() Found child 6277 in scoreboard slot 7,E1784,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:40:59,,,,2,False,False,False,INIT
1785,2005-12-05,15:40:59,Info,jk2_init,jk2_init() Found child 6276 in scoreboard slot 6,E1785,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:40:59,,,,2,False,False,False,INIT
1786,2005-12-05,15:41:32,Info,jk2_init,jk2_init() Found child 6280 in scoreboard slot 7,E1786,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:41:32,,,,2,False,False,False,INIT
1787,2005-12-05,15:41:32,Info,jk2_init,jk2_init() Found child 6278 in scoreboard slot 8,E1787,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:41:32,,,,2,False,False,False,INIT
1788,2005-12-05,15:41:32,Info,jk2_init,jk2_init() Found child 6279 in scoreboard slot 6,E1788,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:41:32,,,,2,False,False,False,INIT
1789,2005-12-05,15:41:32,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1789,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:41:32,,,,0,False,False,False,INIT
1790,2005-12-05,15:41:32,Error,mod_jk,mod_jk child workerEnv in error state 7,E1790,mod_jk child workerEnv in error state <*>,2005-12-05 15:41:32,,,,1,True,False,False,FAILURE
1791,2005-12-05,15:41:32,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1791,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:41:32,,,,0,False,False,False,INIT
1792,2005-12-05,15:41:32,Error,mod_jk,mod_jk child workerEnv in error state 6,E1792,mod_jk child workerEnv in error state <*>,2005-12-05 15:41:32,,,,1,True,False,False,FAILURE
1793,2005-12-05,15:41:32,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1793,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:41:32,,,,0,False,False,False,INIT
1794,2005-12-05,15:41:32,Error,mod_jk,mod_jk child workerEnv in error state 7,E1794,mod_jk child workerEnv in error state <*>,2005-12-05 15:41:32,,,,1,True,False,False,FAILURE
1795,2005-12-05,15:45:42,Info,jk2_init,jk2_init() Found child 6285 in scoreboard slot 8,E1795,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:45:42,,,,2,False,False,False,INIT
1796,2005-12-05,15:45:44,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1796,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:45:44,,,,0,False,False,False,INIT
1797,2005-12-05,15:45:44,Error,mod_jk,mod_jk child workerEnv in error state 6,E1797,mod_jk child workerEnv in error state <*>,2005-12-05 15:45:44,,,,1,True,False,False,FAILURE
1798,2005-12-05,15:50:53,Info,jk2_init,jk2_init() Found child 6293 in scoreboard slot 6,E1798,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:50:53,,,,2,False,False,False,INIT
1799,2005-12-05,15:50:53,Info,jk2_init,jk2_init() Found child 6294 in scoreboard slot 7,E1799,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:50:53,,,,2,False,False,False,INIT
1800,2005-12-05,15:51:18,Info,jk2_init,jk2_init() Found child 6297 in scoreboard slot 7,E1800,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:51:18,,,,2,False,False,False,INIT
1801,2005-12-05,15:51:18,Info,jk2_init,jk2_init() Found child 6295 in scoreboard slot 8,E1801,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:51:18,,,,2,False,False,False,INIT
1802,2005-12-05,15:51:18,Info,jk2_init,jk2_init() Found child 6296 in scoreboard slot 6,E1802,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:51:18,,,,2,False,False,False,INIT
1803,2005-12-05,15:51:20,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1803,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:51:20,,,,0,False,False,False,INIT
1804,2005-12-05,15:51:20,Error,mod_jk,mod_jk child workerEnv in error state 7,E1804,mod_jk child workerEnv in error state <*>,2005-12-05 15:51:20,,,,1,True,False,False,FAILURE
1805,2005-12-05,15:51:20,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1805,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:51:20,,,,0,False,False,False,INIT
1806,2005-12-05,15:51:20,Error,mod_jk,mod_jk child workerEnv in error state 7,E1806,mod_jk child workerEnv in error state <*>,2005-12-05 15:51:20,,,,1,True,False,False,FAILURE
1807,2005-12-05,15:51:20,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1807,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:51:20,,,,0,False,False,False,INIT
1808,2005-12-05,15:51:20,Error,mod_jk,mod_jk child workerEnv in error state 6,E1808,mod_jk child workerEnv in error state <*>,2005-12-05 15:51:20,,,,1,True,False,False,FAILURE
1809,2005-12-05,15:55:31,Info,jk2_init,jk2_init() Found child 6302 in scoreboard slot 8,E1809,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 15:55:31,,,,2,False,False,False,INIT
1810,2005-12-05,15:55:32,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1810,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:55:32,,,,0,False,False,False,INIT
1811,2005-12-05,15:55:32,Error,mod_jk,mod_jk child workerEnv in error state 6,E1811,mod_jk child workerEnv in error state <*>,2005-12-05 15:55:32,,,,1,True,False,False,FAILURE
1812,2005-12-05,16:01:17,Info,jk2_init,jk2_init() Found child 6310 in scoreboard slot 6,E1812,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:01:17,,,,2,False,False,False,INIT
1813,2005-12-05,16:02:00,Info,jk2_init,jk2_init() Found child 6315 in scoreboard slot 6,E1813,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:02:00,,,,2,False,False,False,INIT
1814,2005-12-05,16:02:00,Info,jk2_init,jk2_init() Found child 6316 in scoreboard slot 7,E1814,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:02:00,,,,2,False,False,False,INIT
1815,2005-12-05,16:02:00,Info,jk2_init,jk2_init() Found child 6314 in scoreboard slot 8,E1815,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:02:00,,,,2,False,False,False,INIT
1816,2005-12-05,16:02:02,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1816,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:02:02,,,,0,False,False,False,INIT
1817,2005-12-05,16:02:02,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1817,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:02:02,,,,0,False,False,False,INIT
1818,2005-12-05,16:02:02,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1818,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:02:02,,,,0,False,False,False,INIT
1819,2005-12-05,16:02:02,Error,mod_jk,mod_jk child workerEnv in error state 6,E1819,mod_jk child workerEnv in error state <*>,2005-12-05 16:02:02,,,,1,True,False,False,FAILURE
1820,2005-12-05,16:02:02,Error,mod_jk,mod_jk child workerEnv in error state 7,E1820,mod_jk child workerEnv in error state <*>,2005-12-05 16:02:02,,,,1,True,False,False,FAILURE
1821,2005-12-05,16:02:02,Error,mod_jk,mod_jk child workerEnv in error state 6,E1821,mod_jk child workerEnv in error state <*>,2005-12-05 16:02:02,,,,1,True,False,False,FAILURE
1822,2005-12-05,16:06:07,Info,jk2_init,jk2_init() Found child 6333 in scoreboard slot 8,E1822,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:06:07,,,,2,False,False,False,INIT
1823,2005-12-05,16:06:21,Info,jk2_init,jk2_init() Found child 6335 in scoreboard slot 7,E1823,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:06:21,,,,2,False,False,False,INIT
1824,2005-12-05,16:07:08,Info,jk2_init,jk2_init() Found child 6339 in scoreboard slot 8,E1824,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:07:08,,,,2,False,False,False,INIT
1825,2005-12-05,16:07:08,Info,jk2_init,jk2_init() Found child 6340 in scoreboard slot 6,E1825,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:07:08,,,,2,False,False,False,INIT
1826,2005-12-05,16:07:08,Info,jk2_init,jk2_init() Found child 6338 in scoreboard slot 7,E1826,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:07:08,,,,2,False,False,False,INIT
1827,2005-12-05,16:07:09,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1827,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:07:09,,,,0,False,False,False,INIT
1828,2005-12-05,16:07:09,Error,mod_jk,mod_jk child workerEnv in error state 7,E1828,mod_jk child workerEnv in error state <*>,2005-12-05 16:07:09,,,,1,True,False,False,FAILURE
1829,2005-12-05,16:07:09,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1829,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:07:09,,,,0,False,False,False,INIT
1830,2005-12-05,16:07:09,Error,mod_jk,mod_jk child workerEnv in error state 6,E1830,mod_jk child workerEnv in error state <*>,2005-12-05 16:07:09,,,,1,True,False,False,FAILURE
1831,2005-12-05,16:07:09,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1831,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:07:09,,,,0,False,False,False,INIT
1832,2005-12-05,16:07:09,Error,mod_jk,mod_jk child workerEnv in error state 7,E1832,mod_jk child workerEnv in error state <*>,2005-12-05 16:07:09,,,,1,True,False,False,FAILURE
1833,2005-12-05,16:10:43,Info,jk2_init,jk2_init() Found child 6351 in scoreboard slot 8,E1833,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:10:43,,,,2,False,False,False,INIT
1834,2005-12-05,16:10:43,Info,jk2_init,jk2_init() Found child 6350 in scoreboard slot 7,E1834,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:10:43,,,,2,False,False,False,INIT
1835,2005-12-05,16:10:44,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1835,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:10:44,,,,0,False,False,False,INIT
1836,2005-12-05,16:10:44,Error,mod_jk,mod_jk child workerEnv in error state 6,E1836,mod_jk child workerEnv in error state <*>,2005-12-05 16:10:44,,,,1,True,False,False,FAILURE
1837,2005-12-05,16:10:44,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1837,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:10:44,,,,0,False,False,False,INIT
1838,2005-12-05,16:10:44,Error,mod_jk,mod_jk child workerEnv in error state 6,E1838,mod_jk child workerEnv in error state <*>,2005-12-05 16:10:44,,,,1,True,False,False,FAILURE
1839,2005-12-05,16:16:34,Info,jk2_init,jk2_init() Found child 6368 in scoreboard slot 8,E1839,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:16:34,,,,2,False,False,False,INIT
1840,2005-12-05,16:16:34,Info,jk2_init,jk2_init() Found child 6367 in scoreboard slot 7,E1840,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:16:34,,,,2,False,False,False,INIT
1841,2005-12-05,16:16:34,Info,jk2_init,jk2_init() Found child 6366 in scoreboard slot 6,E1841,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:16:34,,,,2,False,False,False,INIT
1842,2005-12-05,16:16:36,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1842,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:16:36,,,,0,False,False,False,INIT
1843,2005-12-05,16:16:36,Error,mod_jk,mod_jk child workerEnv in error state 6,E1843,mod_jk child workerEnv in error state <*>,2005-12-05 16:16:36,,,,1,True,False,False,FAILURE
1844,2005-12-05,16:16:36,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1844,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:16:36,,,,0,False,False,False,INIT
1845,2005-12-05,16:16:36,Error,mod_jk,mod_jk child workerEnv in error state 6,E1845,mod_jk child workerEnv in error state <*>,2005-12-05 16:16:36,,,,1,True,False,False,FAILURE
1846,2005-12-05,16:16:36,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1846,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:16:36,,,,0,False,False,False,INIT
1847,2005-12-05,16:16:36,Error,mod_jk,mod_jk child workerEnv in error state 6,E1847,mod_jk child workerEnv in error state <*>,2005-12-05 16:16:36,,,,1,True,False,False,FAILURE
1848,2005-12-05,16:21:25,Info,jk2_init,jk2_init() Found child 6387 in scoreboard slot 7,E1848,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:21:25,,,,2,False,False,False,INIT
1849,2005-12-05,16:21:25,Info,jk2_init,jk2_init() Found child 6386 in scoreboard slot 6,E1849,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:21:25,,,,2,False,False,False,INIT
1850,2005-12-05,16:21:25,Info,jk2_init,jk2_init() Found child 6385 in scoreboard slot 8,E1850,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:21:25,,,,2,False,False,False,INIT
1851,2005-12-05,16:21:29,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1851,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:21:29,,,,0,False,False,False,INIT
1852,2005-12-05,16:21:29,Error,mod_jk,mod_jk child workerEnv in error state 6,E1852,mod_jk child workerEnv in error state <*>,2005-12-05 16:21:29,,,,1,True,False,False,FAILURE
1853,2005-12-05,16:21:29,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1853,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:21:29,,,,0,False,False,False,INIT
1854,2005-12-05,16:21:29,Error,mod_jk,mod_jk child workerEnv in error state 6,E1854,mod_jk child workerEnv in error state <*>,2005-12-05 16:21:29,,,,1,True,False,False,FAILURE
1855,2005-12-05,16:21:29,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1855,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:21:29,,,,0,False,False,False,INIT
1856,2005-12-05,16:21:29,Error,mod_jk,mod_jk child workerEnv in error state 6,E1856,mod_jk child workerEnv in error state <*>,2005-12-05 16:21:29,,,,1,True,False,False,FAILURE
1857,2005-12-05,16:26:00,Info,jk2_init,jk2_init() Found child 6400 in scoreboard slot 7,E1857,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:26:00,,,,2,False,False,False,INIT
1858,2005-12-05,16:26:00,Info,jk2_init,jk2_init() Found child 6399 in scoreboard slot 6,E1858,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:26:00,,,,2,False,False,False,INIT
1859,2005-12-05,16:26:00,Info,jk2_init,jk2_init() Found child 6398 in scoreboard slot 8,E1859,jk2_init() Found child <*> in scoreboard slot <*>,2005-12-05 16:26:00,,,,2,False,False,False,INIT
1860,2005-12-05,16:26:05,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1860,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:26:05,,,,0,False,False,False,INIT
1861,2005-12-05,16:26:05,Error,mod_jk,mod_jk child workerEnv in error state 6,E1861,mod_jk child workerEnv in error state <*>,2005-12-05 16:26:05,,,,1,True,False,False,FAILURE
1862,2005-12-05,16:26:05,Info,workerEnv.init,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E1862,workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:26:05,,,,0,False,False,False,INIT
1863,2005-12-05,16:26:05,Error,mod_jk,mod_jk child workerEnv in error state 6,E1863,mod_jk child workerEnv in error state <*>,2005-12-05 16:26:05,,,,1,True,False,False,FAILURE
